"","Rank","Team","1999","Last 3","Last 1","Home","Away","1998"
"223",2000,"W Kentucky","0.379","0.333","0","0.727","0.167","0.448"
"224",2000,"New Orleans","0.379","0.333","0","0.539","0.250","0.429"
"225",2000,"UCF","0.379","0.333","0","0.615","0.188","0.630"
"226",2000,"Furman","0.379","0.667","0","0.571","0.200","0.407"
"227",2000,"Arkansas St","0.37","0","0","0.546","0.250","0.571"
"228",2000,"Wm & Mary","0.37","0.667","0","0.667","0.133","0.269"
"229",2000,"Colgate","0.37","0.333","0","0.4","0.353","0.482"
"230",2000,"Maryland BC","0.37","0","0","0.4","0.353","0.679"
"231",2000,"Boston Col","0.367","0.333","0","0.467","0.267","0.222"
"232",2000,"Old Dominion","0.367","0","0","0.615","0.177","0.727"
"233",2000,"Nebraska","0.367","0","0","0.625","0.071","0.606"
"234",2000,"Dartmouth","0.36","0.333","0","0.546","0.214","0.522"
"235",2000,"Coastal Car","0.357","0.333","0","0.546","0.235","0.208"
"236",2000,"Pacific","0.357","0","0","0.539","0.200","0.480"
"237",2000,"Idaho","0.357","0","0","0.556","0.263","0.560"
"238",2000,"Holy Cross","0.357","0.333","0","0.333","0.375","0.231"
"239",2000,"W Michigan","0.357","0","0","0.583","0.188","0.423"
"240",2000,"American","0.357","0.667","0","0.667","0.125","0.192"
"241",2000,"Drake","0.357","0.333","0","0.615","0.133","0.346"
"242",2000,"Montana St","0.348","0","0","0.778","0.071","0.500"
"243",2000,"Cornell","0.346","0.333","0","0.364","0.333","0.400"
"244",2000,"Nicholls","0.346","0.667","0","0.5","0.250","0.444"
"245",2000,"Chicago St","0.346","0.333","0","0.546","0.200","0.111"
"246",2000,"NC-Asheville","0.345","0.667","0","0.7","0.158","0.357"
"247",2000,"Hartford","0.345","0.333","0","0.462","0.250","0.407"
"248",2000,"Providence","0.345","0","0","0.438","0.231","0.533"
"249",2000,"Canisius","0.333","0.667","0","0.571","0.125","0.556"
"250",2000,"IL-Chicago","0.333","0.333","0","0.625","0.000","0.259"
"251",2000,"Chattanooga","0.333","0.333","0","0.5","0.200","0.539"
"252",2000,"E Carolina","0.333","0","0","0.5","0.200","0.462"
"253",2000,"Clemson","0.333","0","0","0.421","0.182","0.559"
"254",2000,"Georgia","0.323","0","0","0.533","0.125","0.500"
"255",2000,"Mercer","0.323","0.667","0","0.4","0.286","0.292"
"256",2000,"Kansas St","0.321","0","0","0.533","0.077","0.594"
"257",2000,"Sac State","0.32","0","0","0.5","0.154","0.115"
"258",2000,"High Point","0.32","0","0","0.625","0.177","0.222"
"259",2000,"SE Louisiana","0.32","0.333","1","0.455","0.214","0.167"
"260",2000,"Duquesne","0.31","0","0","0.539","0.125","0.148"
"261",2000,"Illinois St","0.31","0.333","0","0.539","0.125","0.516"
"262",2000,"Washington","0.31","0.333","0","0.308","0.313","0.571"
"263",2000,"Texas A&M","0.31","0.333","0","0.462","0.188","0.444"
"264",2000,"Portland","0.308","0","0","0.583","0.071","0.269"
"265",2000,"St Fran (PA)","0.308","0.333","0","0.5","0.143","0.346"
"266",2000,"Albany","0.304","0.333","1","0.375","0.267","0.000"
"267",2000,"Florida A&M","0.3","0.333","0","0.417","0.222","0.387"
"268",2000,"TN Martin","0.296","0","0","0.6","0.118","0.182"
"269",2000,"Brown","0.296","0","0","0.462","0.143","0.154"
"270",2000,"Mt St Marys","0.296","0.333","0","0.5","0.177","0.483"
"271",2000,"Nevada","0.286","0.667","0","0.429","0.143","0.280"
"272",2000,"Jacksonville","0.28","0","0","0.417","0.154","0.400"
"273",2000,"LIU-Brooklyn","0.28","0.333","0","0.222","0.313","0.370"
"274",2000,"CS Fullerton","0.28","0","0","0.417","0.154","0.462"
"275",2000,"Cal Poly","0.28","0.333","0","0.308","0.250","0.360"
"276",2000,"Yale","0.269","0","0","0.546","0.067","0.125"
"277",2000,"St Marys","0.269","0.333","0","0.5","0.071","0.400"
"278",2000,"Houston","0.267","0.333","0","0.308","0.235","0.370"
"279",2000,"Centenary","0.261","0.333","0","0.667","0.118","0.482"
"280",2000,"North Texas","0.259","0","0","0.417","0.133","0.154"
"281",2000,"Northeastrn","0.259","0.333","0","0.364","0.188","0.357"
"282",2000,"Idaho St","0.25","0.333","1","0.3","0.214","0.200"
"283",2000,"Morehead St","0.25","0","0","0.3","0.214","0.423"
"284",2000,"Loyola-MD","0.25","0","0","0.417","0.125","0.423"
"285",2000,"IUPUI","0.25","0.333","1","0.25","0.250","0.385"
"286",2000,"TN State","0.241","0.333","0","0.5","0.105","0.400"
"287",2000,"Citadel","0.24","0.333","0","0.2","0.267","0.217"
"288",2000,"Miss Val St","0.24","0.333","0","0.5","0.118","0.519"
"289",2000,"Charl South","0.231","0.667","0","0.444","0.118","0.360"
"290",2000,"Air Force","0.231","0","0","0.364","0.133","0.286"
"291",2000,"McNeese St","0.222","0.333","0","0.333","0.133","0.464"
"292",2000,"Ark Pine Bl","0.217","0.333","0","0.375","0.133","0.080"
"293",2000,"Stony Brook","0.214","0","0","0.25","0.188","0.000"
"294",2000,"W Illinois","0.214","0.333","0","0.2","0.222","0.539"
"295",2000,"Boston U","0.214","0.333","0","0.364","0.118","0.333"
"296",2000,"Denver","0.214","0.333","0","0.357","0.071","0.370"
"297",2000,"Delaware St","0.214","0.333","0","0.333","0.125","0.269"
"298",2000,"Wash State","0.214","0","0","0.357","0.071","0.333"
"299",2000,"Prairie View","0.2","0","0","0.333","0.125","0.200"
"300",2000,"Lehigh","0.192","0.333","0","0.3","0.125","0.154"
"301",2000,"Belmont","0.192","0.333","0","0.308","0.077","0.480"
"302",2000,"St Peters","0.179","0","0","0.308","0.067","0.483"
"303",2000,"Central Mich","0.179","0.333","0","0.231","0.133","0.360"
"304",2000,"Buffalo","0.179","0","0","0.308","0.067","0.143"
"305",2000,"Ste F Austin","0.174","0","0","0.083","0.273","0.120"
"306",2000,"Morgan St","0.172","0.333","0","0.364","0.056","0.500"
"307",2000,"Rhode Island","0.167","0","0","0.091","0.211","0.606"
"308",2000,"Northwestern","0.167","0","0","0.294","0.000","0.517"
"309",2000,"E Kentucky","0.16","0","0","0.273","0.071","0.115"
